model,image,synset,y_true,y_pred,confidence,is_correct,dataset_type,corruption,severity,perturbation
convnext_large,ILSVRC2012_val_00012309.JPEG,n02018207,137,137,0.67342955,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00012420.JPEG,n02018207,137,137,0.7614562,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00012435.JPEG,n02018207,137,137,0.8025112,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00014805.JPEG,n02018207,137,98,0.36585322,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00015094.JPEG,n02018207,137,137,0.7805589,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00015711.JPEG,n02018207,137,80,0.2657897,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00018064.JPEG,n02018207,137,137,0.8322116,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00021339.JPEG,n02018207,137,137,0.77501726,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00021459.JPEG,n02018207,137,137,0.26722363,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00021851.JPEG,n02018207,137,137,0.84020174,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00022926.JPEG,n02018207,137,137,0.7636685,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00022931.JPEG,n02018207,137,137,0.83124083,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00023211.JPEG,n02018207,137,137,0.7482429,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00024270.JPEG,n02018207,137,137,0.5760163,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00024740.JPEG,n02018207,137,137,0.7537867,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00024787.JPEG,n02018207,137,148,0.6202872,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00026089.JPEG,n02018207,137,137,0.79512924,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00027996.JPEG,n02018207,137,137,0.79662395,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00030491.JPEG,n02018207,137,137,0.7976203,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00032868.JPEG,n02018207,137,137,0.5426469,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00034172.JPEG,n02018207,137,98,0.522047,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00034734.JPEG,n02018207,137,98,0.3061308,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00035028.JPEG,n02018207,137,98,0.36135414,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00035458.JPEG,n02018207,137,137,0.7684266,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00038009.JPEG,n02018207,137,137,0.74231136,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00038290.JPEG,n02018207,137,137,0.7748248,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00038948.JPEG,n02018207,137,137,0.6831747,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00039603.JPEG,n02018207,137,137,0.6824697,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00040135.JPEG,n02018207,137,137,0.6761702,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00041088.JPEG,n02018207,137,137,0.7677414,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00043477.JPEG,n02018207,137,137,0.6903068,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00045346.JPEG,n02018207,137,137,0.7140488,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00046081.JPEG,n02018207,137,128,0.36714962,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00046599.JPEG,n02018207,137,137,0.74689054,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00048163.JPEG,n02018207,137,137,0.7698943,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00001073.JPEG,n02018795,138,138,0.4513651,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00001586.JPEG,n02018795,138,138,0.6262112,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00002311.JPEG,n02018795,138,138,0.7547914,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00003324.JPEG,n02018795,138,138,0.7263031,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00004001.JPEG,n02018795,138,138,0.8175498,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00005419.JPEG,n02018795,138,138,0.8645367,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00006613.JPEG,n02018795,138,138,0.76476717,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00007077.JPEG,n02018795,138,138,0.7277559,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00007334.JPEG,n02018795,138,138,0.7346374,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00008222.JPEG,n02018795,138,138,0.71751606,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00008523.JPEG,n02018795,138,138,0.7335056,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00009185.JPEG,n02018795,138,138,0.814532,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00012166.JPEG,n02018795,138,138,0.82224303,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00012436.JPEG,n02018795,138,138,0.6978535,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00015018.JPEG,n02018795,138,138,0.56410277,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00016264.JPEG,n02018795,138,138,0.7772777,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00017178.JPEG,n02018795,138,138,0.73189074,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00018570.JPEG,n02018795,138,138,0.75675917,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00019964.JPEG,n02018795,138,138,0.7922331,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00021848.JPEG,n02018795,138,138,0.89053035,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00024635.JPEG,n02018795,138,138,0.7096017,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00025273.JPEG,n02018795,138,138,0.6804717,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00026355.JPEG,n02018795,138,86,0.41611266,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00027708.JPEG,n02018795,138,138,0.7017942,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00029510.JPEG,n02018795,138,138,0.7532423,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00029551.JPEG,n02018795,138,138,0.77446187,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00030392.JPEG,n02018795,138,138,0.76182324,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00030878.JPEG,n02018795,138,138,0.7334204,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00031866.JPEG,n02018795,138,138,0.75713795,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00034725.JPEG,n02018795,138,138,0.72833925,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00035790.JPEG,n02018795,138,138,0.76577425,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00036457.JPEG,n02018795,138,138,0.7608108,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00037711.JPEG,n02018795,138,138,0.5520719,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00038069.JPEG,n02018795,138,138,0.84412724,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00038522.JPEG,n02018795,138,138,0.7672338,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00039102.JPEG,n02018795,138,138,0.44149733,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00039630.JPEG,n02018795,138,138,0.70555484,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00039802.JPEG,n02018795,138,138,0.7185685,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00040285.JPEG,n02018795,138,138,0.72501755,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00040664.JPEG,n02018795,138,138,0.50705993,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00041359.JPEG,n02018795,138,138,0.80835515,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00042760.JPEG,n02018795,138,138,0.8121409,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00042825.JPEG,n02018795,138,138,0.68596864,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00043095.JPEG,n02018795,138,138,0.8148688,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00044694.JPEG,n02018795,138,400,0.2908534,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00044999.JPEG,n02018795,138,343,0.3484419,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00045398.JPEG,n02018795,138,138,0.69406474,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00046505.JPEG,n02018795,138,138,0.7711618,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00048575.JPEG,n02018795,138,138,0.67907554,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00049480.JPEG,n02018795,138,138,0.80650467,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00001800.JPEG,n02025239,139,139,0.73558384,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00002265.JPEG,n02025239,139,139,0.75253356,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00002658.JPEG,n02025239,139,139,0.20818505,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00003361.JPEG,n02025239,139,139,0.7773927,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00003526.JPEG,n02025239,139,139,0.8097877,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00004791.JPEG,n02025239,139,139,0.75632757,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00005753.JPEG,n02025239,139,139,0.6871548,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00009210.JPEG,n02025239,139,139,0.7572974,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00009715.JPEG,n02025239,139,139,0.75997335,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00010988.JPEG,n02025239,139,139,0.7622716,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00012518.JPEG,n02025239,139,139,0.8524944,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00012781.JPEG,n02025239,139,139,0.6968417,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00013509.JPEG,n02025239,139,139,0.7167578,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00013603.JPEG,n02025239,139,139,0.81503576,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00016164.JPEG,n02025239,139,139,0.7665377,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00016929.JPEG,n02025239,139,139,0.73656106,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00020774.JPEG,n02025239,139,139,0.68597066,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00021926.JPEG,n02025239,139,139,0.71712667,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00025269.JPEG,n02025239,139,139,0.7555781,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00025899.JPEG,n02025239,139,139,0.70534146,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00026311.JPEG,n02025239,139,139,0.6243665,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00026462.JPEG,n02025239,139,139,0.7700754,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00026556.JPEG,n02025239,139,139,0.62335575,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00026595.JPEG,n02025239,139,139,0.81685317,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00027731.JPEG,n02025239,139,139,0.71716225,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00028115.JPEG,n02025239,139,139,0.6886631,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00028187.JPEG,n02025239,139,139,0.66721946,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00028363.JPEG,n02025239,139,139,0.63256,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00029092.JPEG,n02025239,139,139,0.7615729,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00030571.JPEG,n02025239,139,139,0.74393016,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00033421.JPEG,n02025239,139,139,0.7032527,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00033718.JPEG,n02025239,139,139,0.72340053,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00034360.JPEG,n02025239,139,139,0.73885334,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00034760.JPEG,n02025239,139,139,0.66483456,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00036292.JPEG,n02025239,139,139,0.7534358,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00038431.JPEG,n02025239,139,139,0.7840977,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00038798.JPEG,n02025239,139,139,0.6011873,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00039083.JPEG,n02025239,139,139,0.802377,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00039363.JPEG,n02025239,139,139,0.75148475,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00039962.JPEG,n02025239,139,139,0.78605336,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00042593.JPEG,n02025239,139,139,0.6967814,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00042705.JPEG,n02025239,139,139,0.7881226,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00043769.JPEG,n02025239,139,139,0.8225667,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00044377.JPEG,n02025239,139,139,0.88843524,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00044385.JPEG,n02025239,139,139,0.7175537,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00044919.JPEG,n02025239,139,139,0.7815325,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00046323.JPEG,n02025239,139,139,0.67376584,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00046677.JPEG,n02025239,139,139,0.6911451,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00046919.JPEG,n02025239,139,139,0.7097072,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00048735.JPEG,n02025239,139,139,0.74036485,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00000177.JPEG,n02027492,140,140,0.76225746,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00001162.JPEG,n02027492,140,824,0.40302154,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00001643.JPEG,n02027492,140,139,0.6238184,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00002488.JPEG,n02027492,140,140,0.7944307,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00002491.JPEG,n02027492,140,140,0.83822024,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00002691.JPEG,n02027492,140,140,0.67595863,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00003964.JPEG,n02027492,140,140,0.7802852,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00005771.JPEG,n02027492,140,142,0.4902154,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00005840.JPEG,n02027492,140,140,0.63091207,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00007011.JPEG,n02027492,140,140,0.7371438,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00007524.JPEG,n02027492,140,140,0.7654486,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00007668.JPEG,n02027492,140,140,0.77922523,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00008756.JPEG,n02027492,140,140,0.4427794,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00009198.JPEG,n02027492,140,140,0.25395116,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00009457.JPEG,n02027492,140,140,0.74244535,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00009744.JPEG,n02027492,140,143,0.22509417,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00010176.JPEG,n02027492,140,140,0.7202134,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00011380.JPEG,n02027492,140,142,0.6625898,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00012889.JPEG,n02027492,140,81,0.21769795,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00015557.JPEG,n02027492,140,140,0.85286033,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00015908.JPEG,n02027492,140,140,0.7046669,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00016981.JPEG,n02027492,140,80,0.1292572,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00018099.JPEG,n02027492,140,140,0.7050951,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00019058.JPEG,n02027492,140,140,0.7657099,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00022207.JPEG,n02027492,140,140,0.42786953,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00023226.JPEG,n02027492,140,140,0.6664422,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00026044.JPEG,n02027492,140,140,0.7360073,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00026510.JPEG,n02027492,140,140,0.7478892,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00026820.JPEG,n02027492,140,140,0.29884577,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00029198.JPEG,n02027492,140,140,0.698384,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00030545.JPEG,n02027492,140,140,0.69567746,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00031225.JPEG,n02027492,140,140,0.67315054,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00033100.JPEG,n02027492,140,140,0.7703547,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00034910.JPEG,n02027492,140,146,0.18768637,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00035836.JPEG,n02027492,140,81,0.22238873,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00036035.JPEG,n02027492,140,140,0.7329047,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00037752.JPEG,n02027492,140,66,0.13451912,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00039220.JPEG,n02027492,140,140,0.8130081,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00039232.JPEG,n02027492,140,140,0.6703502,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00040919.JPEG,n02027492,140,140,0.7490261,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00042083.JPEG,n02027492,140,140,0.73168004,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00042858.JPEG,n02027492,140,140,0.76900125,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00042938.JPEG,n02027492,140,140,0.61597383,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00043597.JPEG,n02027492,140,140,0.77305645,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00045323.JPEG,n02027492,140,140,0.798053,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00045959.JPEG,n02027492,140,140,0.7789273,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00046333.JPEG,n02027492,140,140,0.7079393,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00046769.JPEG,n02027492,140,140,0.6953623,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00048725.JPEG,n02027492,140,140,0.8014824,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00048888.JPEG,n02027492,140,140,0.5212932,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00000470.JPEG,n02028035,141,141,0.75892895,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00000751.JPEG,n02028035,141,141,0.44546005,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00001121.JPEG,n02028035,141,141,0.7598013,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00001521.JPEG,n02028035,141,807,0.45694095,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00002170.JPEG,n02028035,141,141,0.29422042,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00002633.JPEG,n02028035,141,141,0.637794,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00002965.JPEG,n02028035,141,141,0.68777514,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00004451.JPEG,n02028035,141,141,0.71733445,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00005034.JPEG,n02028035,141,141,0.64341956,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00005465.JPEG,n02028035,141,141,0.330077,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00006499.JPEG,n02028035,141,141,0.52369326,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00006580.JPEG,n02028035,141,141,0.75856316,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00007651.JPEG,n02028035,141,141,0.7008272,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00009199.JPEG,n02028035,141,141,0.77066064,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00010037.JPEG,n02028035,141,128,0.28968948,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00010618.JPEG,n02028035,141,141,0.79326427,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00012213.JPEG,n02028035,141,141,0.6705197,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00012741.JPEG,n02028035,141,141,0.7508008,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00013192.JPEG,n02028035,141,141,0.7713925,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00013808.JPEG,n02028035,141,141,0.7260467,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00014977.JPEG,n02028035,141,141,0.8046813,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00015392.JPEG,n02028035,141,141,0.7098408,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00015719.JPEG,n02028035,141,141,0.7389042,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00016023.JPEG,n02028035,141,141,0.7301278,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00018043.JPEG,n02028035,141,86,0.22035025,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00019389.JPEG,n02028035,141,141,0.81512535,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00020559.JPEG,n02028035,141,141,0.5066391,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00020680.JPEG,n02028035,141,141,0.63252366,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00023199.JPEG,n02028035,141,141,0.49676546,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00023990.JPEG,n02028035,141,141,0.63881314,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00024808.JPEG,n02028035,141,141,0.5896596,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00024958.JPEG,n02028035,141,141,0.7980443,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00026302.JPEG,n02028035,141,141,0.6232571,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00029974.JPEG,n02028035,141,141,0.35697198,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00030102.JPEG,n02028035,141,141,0.70897585,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00030672.JPEG,n02028035,141,141,0.71031404,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00031514.JPEG,n02028035,141,141,0.67504436,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00031922.JPEG,n02028035,141,141,0.7869271,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00033216.JPEG,n02028035,141,141,0.70298564,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00033333.JPEG,n02028035,141,141,0.7772786,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00034441.JPEG,n02028035,141,141,0.80534595,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00035420.JPEG,n02028035,141,141,0.63079673,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00038002.JPEG,n02028035,141,141,0.72796375,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00040390.JPEG,n02028035,141,141,0.6914529,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00040471.JPEG,n02028035,141,142,0.42826533,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00043420.JPEG,n02028035,141,141,0.7029312,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00044481.JPEG,n02028035,141,141,0.59614486,1,imagenet_c,glass_blur,1,none
